Area_Name,Major_Text,Crime_Count
Newham,Violence,206
Newham,Violence,150
Newham,Violence,168
Newham,Violence,189
Newham,Violence,151
Newham,Violence,189
Newham,Violence,165
Newham,Violence,177
Newham,Violence,208
Newham,Violence,207
Newham,Violence,204
Newham,Violence,253
Newham,Violence,250
Newham,Violence,223
Newham,Violence,238
Newham,Violence,243
Newham,Violence,206
Newham,Violence,220
Newham,Violence,244
Newham,Violence,260
Newham,Violence,241
Newham,Violence,212
Newham,Violence,226
Newham,Violence,232
Newham,Violence,225
Newham,Violence,226
Newham,Violence,223
Newham,Violence,234
Newham,Violence,290
Newham,Violence,258
Newham,Violence,225
Newham,Violence,229
Newham,Violence,218
Newham,Violence,227
Newham,Violence,1
Newham,Violence,2
Newham,Violence,0
Newham,Violence,1
Newham,Violence,1
Newham,Violence,0
Newham,Violence,0
Newham,Violence,1
Newham,Violence,0
Newham,Violence,1
Newham,Violence,0
Newham,Violence,0
Newham,Violence,0
Newham,Violence,11
Newham,Violence,16
Newham,Violence,24
Newham,Violence,26
Newham,Violence,23
Newham,Violence,28
Newham,Violence,20
Newham,Violence,21
Newham,Violence,16
Newham,Violence,22
Newham,Violence,25
Newham,Violence,23
Newham,Violence,19
Newham,Violence,48
Newham,Violence,51
Newham,Violence,50
Newham,Violence,65
Newham,Violence,54
Newham,Violence,48
Newham,Violence,53
Newham,Violence,54
Newham,Violence,42
Newham,Violence,45
Newham,Violence,53
Newham,Violence,55
Newham,Violence,44
Newham,Violence,121
Newham,Violence,93
Newham,Violence,86
Newham,Violence,120
Newham,Violence,98
Newham,Violence,135
Newham,Violence,87
Newham,Violence,116
Newham,Violence,102
Newham,Violence,80
Newham,Violence,101
Newham,Violence,96
Newham,Violence,115
Redbridge,Burglary,21
Redbridge,Burglary,27
Redbridge,Burglary,30
Redbridge,Burglary,27
Redbridge,Burglary,43
Redbridge,Burglary,43
Redbridge,Burglary,54
Redbridge,Burglary,55
Redbridge,Burglary,35
Redbridge,Burglary,30
Redbridge,Burglary,48
Redbridge,Burglary,40
Redbridge,Burglary,41
Redbridge,Burglary,204
Redbridge,Burglary,129
Redbridge,Burglary,137
Redbridge,Burglary,109
Redbridge,Burglary,95
Redbridge,Burglary,121
Redbridge,Burglary,97
Redbridge,Burglary,112
Redbridge,Burglary,111
Redbridge,Burglary,101
Redbridge,Burglary,124
Redbridge,Burglary,179
Redbridge,Burglary,201
Redbridge,Criminal Damage,42
Redbridge,Criminal Damage,24
Redbridge,Criminal Damage,27
Redbridge,Criminal Damage,30
Redbridge,Criminal Damage,26
Redbridge,Criminal Damage,32
Redbridge,Criminal Damage,28
Redbridge,Criminal Damage,28
Redbridge,Criminal Damage,15
Redbridge,Criminal Damage,36
Redbridge,Criminal Damage,29
Redbridge,Criminal Damage,11
Redbridge,Criminal Damage,19
Redbridge,Criminal Damage,55
Redbridge,Criminal Damage,55
Redbridge,Criminal Damage,82
Redbridge,Criminal Damage,61
Redbridge,Criminal Damage,65
Redbridge,Criminal Damage,75
Redbridge,Criminal Damage,70
Redbridge,Criminal Damage,64
Redbridge,Criminal Damage,73
Redbridge,Criminal Damage,69
Redbridge,Criminal Damage,69
Redbridge,Criminal Damage,65
Redbridge,Criminal Damage,49
Redbridge,Criminal Damage,10
Redbridge,Criminal Damage,7
Redbridge,Criminal Damage,8
Redbridge,Criminal Damage,9
Redbridge,Criminal Damage,12
Redbridge,Criminal Damage,12
Redbridge,Criminal Damage,8
Redbridge,Criminal Damage,16
Redbridge,Criminal Damage,12
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,11
Redbridge,Criminal Damage,8
Redbridge,Criminal Damage,9
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,40
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,32
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,33
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,44
Redbridge,Criminal Damage,1
Redbridge,Criminal Damage,37
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,31
Redbridge,Criminal Damage,7
Redbridge,Criminal Damage,36
Redbridge,Criminal Damage,6
Redbridge,Criminal Damage,28
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,36
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,37
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,32
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,26
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,25
Redbridge,Drugs,5
Redbridge,Drugs,7
Redbridge,Drugs,5
Redbridge,Drugs,1
Redbridge,Drugs,9
Redbridge,Drugs,7
Redbridge,Drugs,8
Redbridge,Drugs,1
Redbridge,Drugs,7
Redbridge,Drugs,12
Redbridge,Drugs,7
Redbridge,Drugs,7
Redbridge,Drugs,10
Redbridge,Drugs,4
Redbridge,Drugs,1
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,1
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,113
Redbridge,Drugs,101
Redbridge,Drugs,93
Redbridge,Drugs,83
Redbridge,Drugs,90
Redbridge,Drugs,80
Redbridge,Drugs,70
Redbridge,Drugs,96
Redbridge,Drugs,57
Redbridge,Drugs,91
Redbridge,Drugs,94
Redbridge,Drugs,50
Redbridge,Drugs,44
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,8
Redbridge,Fraud and Forgery,4
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,6
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,2
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,5
Redbridge,Fraud and Forgery,3
Redbridge,Fraud and Forgery,2
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,2
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,1
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,2
Redbridge,Other Notifiable,1
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,34
Redbridge,Other Notifiable,30
Redbridge,Other Notifiable,39
Redbridge,Other Notifiable,38
Redbridge,Other Notifiable,32
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,31
Redbridge,Other Notifiable,31
Redbridge,Other Notifiable,59
Redbridge,Other Notifiable,35
Redbridge,Other Notifiable,28
Redbridge,Robbery,4
Redbridge,Robbery,3
Redbridge,Robbery,1
Redbridge,Robbery,3
Redbridge,Robbery,4
Redbridge,Robbery,4
Redbridge,Robbery,7
Redbridge,Robbery,1
Redbridge,Robbery,3
Redbridge,Robbery,1
Redbridge,Robbery,2
Redbridge,Robbery,7
Redbridge,Robbery,4
Redbridge,Robbery,49
Redbridge,Robbery,44
Redbridge,Robbery,33
Redbridge,Robbery,48
Redbridge,Robbery,33
Redbridge,Robbery,40
Redbridge,Robbery,38
Redbridge,Robbery,59
Redbridge,Robbery,62
Redbridge,Robbery,40
Redbridge,Robbery,55
Redbridge,Robbery,63
Redbridge,Robbery,45
Redbridge,Sexual Offences,23
Redbridge,Sexual Offences,16
Redbridge,Sexual Offences,30
Redbridge,Sexual Offences,64
Redbridge,Sexual Offences,23
Redbridge,Sexual Offences,29
Redbridge,Sexual Offences,18
Redbridge,Sexual Offences,32
Redbridge,Sexual Offences,25
Redbridge,Sexual Offences,32
Redbridge,Sexual Offences,39
Redbridge,Sexual Offences,29
Redbridge,Sexual Offences,26
Redbridge,Sexual Offences,19
Redbridge,Sexual Offences,11
Redbridge,Sexual Offences,19
Redbridge,Sexual Offences,14
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,18
Redbridge,Sexual Offences,14
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,20
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,24
Redbridge,Sexual Offences,10
Redbridge,Sexual Offences,18
Redbridge,Theft,3
Redbridge,Theft,6
Redbridge,Theft,1
Redbridge,Theft,1
Redbridge,Theft,0
Redbridge,Theft,1
Redbridge,Theft,2
Redbridge,Theft,3
Redbridge,Theft,2
Redbridge,Theft,2
Redbridge,Theft,0
Redbridge,Theft,2
Redbridge,Theft,4
Redbridge,Theft,20
Redbridge,Theft,26
Redbridge,Theft,25
Redbridge,Theft,32
Redbridge,Theft,32
Redbridge,Theft,26
Redbridge,Theft,29
Redbridge,Theft,25
Redbridge,Theft,32
Redbridge,Theft,27
Redbridge,Theft,32
Redbridge,Theft,38
Redbridge,Theft,33
Redbridge,Theft,202
Redbridge,Theft,172
Redbridge,Theft,193
Redbridge,Theft,192
Redbridge,Theft,209
Redbridge,Theft,212
Redbridge,Theft,223
Redbridge,Theft,221
Redbridge,Theft,217
Redbridge,Theft,218
Redbridge,Theft,208
Redbridge,Theft,207
Redbridge,Theft,200
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,48
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,33
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,61
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,60
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,47
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,31
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,40
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,39
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,36
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,56
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,40
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,34
Redbridge,Theft,0
Redbridge,Theft,0
Redbridge,Theft,43
Redbridge,Theft,50
Redbridge,Theft,65
Redbridge,Theft,90
Redbridge,Theft,90
Redbridge,Theft,106
Redbridge,Theft,84
Redbridge,Theft,75
Redbridge,Theft,81
Redbridge,Theft,79
Redbridge,Theft,81
Redbridge,Theft,85
Redbridge,Theft,76
Redbridge,Theft,87
Redbridge,Theft,11
Redbridge,Theft,14
Redbridge,Theft,8
Redbridge,Theft,4
Redbridge,Theft,12
Redbridge,Theft,20
Redbridge,Theft,12
Redbridge,Theft,22
Redbridge,Theft,17
Redbridge,Theft,20
Redbridge,Theft,21
Redbridge,Theft,19
Redbridge,Theft,13
Redbridge,Theft,151
Redbridge,Theft,146
Redbridge,Theft,132
Redbridge,Theft,114
Redbridge,Theft,128
Redbridge,Theft,124
Redbridge,Theft,116
Redbridge,Theft,148
Redbridge,Theft,213
Redbridge,Theft,142
Redbridge,Theft,167
Redbridge,Theft,169
Redbridge,Theft,140
Redbridge,Theft,97
Redbridge,Theft,79
Redbridge,Theft,98
Redbridge,Theft,136
Redbridge,Theft,98
Redbridge,Theft,115
Redbridge,Theft,89
Redbridge,Theft,100
Redbridge,Theft,81
Redbridge,Theft,91
Redbridge,Theft,88
Redbridge,Theft,105
Redbridge,Theft,80
Redbridge,Violence,121
Redbridge,Violence,88
Redbridge,Violence,120
Redbridge,Violence,133
Redbridge,Violence,108
Redbridge,Violence,128
Redbridge,Violence,107
Redbridge,Violence,141
Redbridge,Violence,133
Redbridge,Violence,96
Redbridge,Violence,107
Redbridge,Violence,96
Redbridge,Violence,91
Redbridge,Violence,150
Redbridge,Violence,128
Redbridge,Violence,144
Redbridge,Violence,142
Redbridge,Violence,178
Redbridge,Violence,164
Redbridge,Violence,167
Redbridge,Violence,179
Redbridge,Violence,159
Redbridge,Violence,140
Redbridge,Violence,156
Redbridge,Violence,148
Redbridge,Violence,154
Redbridge,Violence,181
Redbridge,Violence,182
Redbridge,Violence,169
Redbridge,Violence,205
Redbridge,Violence,181
Redbridge,Violence,174
Redbridge,Violence,198
Redbridge,Violence,181
Redbridge,Violence,200
Redbridge,Violence,183
Redbridge,Violence,164
Redbridge,Violence,154
Redbridge,Violence,152
Redbridge,Violence,0
Redbridge,Violence,1
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,1
Redbridge,Violence,0
Redbridge,Violence,0
Redbridge,Violence,11
Redbridge,Violence,11
Redbridge,Violence,9
Redbridge,Violence,9
Redbridge,Violence,8
Redbridge,Violence,16
Redbridge,Violence,9
Redbridge,Violence,14
Redbridge,Violence,7
Redbridge,Violence,8
Redbridge,Violence,9
Redbridge,Violence,9
Redbridge,Violence,4
Redbridge,Violence,19
Redbridge,Violence,24
Redbridge,Violence,21
Redbridge,Violence,27
Redbridge,Violence,25
Redbridge,Violence,35
Redbridge,Violence,33
Redbridge,Violence,29
Redbridge,Violence,35
Redbridge,Violence,35
Redbridge,Violence,27
Redbridge,Violence,22
Redbridge,Violence,21
Redbridge,Violence,45
Redbridge,Violence,55
Redbridge,Violence,49
Redbridge,Violence,66
Redbridge,Violence,53
Redbridge,Violence,51
Redbridge,Violence,43
Redbridge,Violence,68
Redbridge,Violence,55
Redbridge,Violence,46
Redbridge,Violence,59
Redbridge,Violence,50
Redbridge,Violence,65
Richmond upon Thames,Burglary,39
Richmond upon Thames,Burglary,36
Richmond upon Thames,Burglary,32
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,65
Richmond upon Thames,Burglary,47
Richmond upon Thames,Burglary,68
Richmond upon Thames,Burglary,51
Richmond upon Thames,Burglary,56
Richmond upon Thames,Burglary,39
Richmond upon Thames,Burglary,57
Richmond upon Thames,Burglary,56
Richmond upon Thames,Burglary,57
Richmond upon Thames,Burglary,90
Richmond upon Thames,Burglary,58
Richmond upon Thames,Burglary,46
Richmond upon Thames,Burglary,49
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,81
Richmond upon Thames,Burglary,46
Richmond upon Thames,Burglary,49
Richmond upon Thames,Burglary,77
Richmond upon Thames,Burglary,59
Richmond upon Thames,Burglary,80
Richmond upon Thames,Burglary,82
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,11
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,18
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,52
Richmond upon Thames,Criminal Damage,53
Richmond upon Thames,Criminal Damage,28
Richmond upon Thames,Criminal Damage,38
Richmond upon Thames,Criminal Damage,47
Richmond upon Thames,Criminal Damage,64
Richmond upon Thames,Criminal Damage,40
Richmond upon Thames,Criminal Damage,56
Richmond upon Thames,Criminal Damage,41
Richmond upon Thames,Criminal Damage,41
Richmond upon Thames,Criminal Damage,40
Richmond upon Thames,Criminal Damage,47
Richmond upon Thames,Criminal Damage,29
Richmond upon Thames,Criminal Damage,8
Richmond upon Thames,Criminal Damage,7
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,5
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,12
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,8
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,16
Richmond upon Thames,Criminal Damage,9
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,20
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,2
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,20
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,25
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,6
Richmond upon Thames,Criminal Damage,29
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,27
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Drugs,5
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,5
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,37
Richmond upon Thames,Drugs,19
Richmond upon Thames,Drugs,16
Richmond upon Thames,Drugs,27
Richmond upon Thames,Drugs,24
Richmond upon Thames,Drugs,23
Richmond upon Thames,Drugs,29
Richmond upon Thames,Drugs,38
Richmond upon Thames,Drugs,40
Richmond upon Thames,Drugs,30
Richmond upon Thames,Drugs,16
Richmond upon Thames,Drugs,33
Richmond upon Thames,Drugs,19
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,4
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,5
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Other Notifiable,1
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,2
Richmond upon Thames,Other Notifiable,4
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,2
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,1
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,15
Richmond upon Thames,Other Notifiable,21
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,16
Richmond upon Thames,Other Notifiable,24
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,16
Richmond upon Thames,Other Notifiable,8
Richmond upon Thames,Other Notifiable,18
Richmond upon Thames,Other Notifiable,13
Richmond upon Thames,Other Notifiable,19
Richmond upon Thames,Other Notifiable,15
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,13
Richmond upon Thames,Robbery,10
Richmond upon Thames,Robbery,6
Richmond upon Thames,Robbery,12
Richmond upon Thames,Robbery,8
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,9
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,9
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,5
Richmond upon Thames,Robbery,7
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,19
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,19
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,22
Richmond upon Thames,Sexual Offences,10
Richmond upon Thames,Sexual Offences,15
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,11
Richmond upon Thames,Sexual Offences,18
Richmond upon Thames,Sexual Offences,22
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,5
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,7
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,16
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,6
Richmond upon Thames,Sexual Offences,10
Richmond upon Thames,Theft,1
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,4
Richmond upon Thames,Theft,3
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,1
Richmond upon Thames,Theft,1
Richmond upon Thames,Theft,1
Richmond upon Thames,Theft,2
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,20
Richmond upon Thames,Theft,26
Richmond upon Thames,Theft,25
Richmond upon Thames,Theft,19
Richmond upon Thames,Theft,29
Richmond upon Thames,Theft,31
Richmond upon Thames,Theft,32
Richmond upon Thames,Theft,33
Richmond upon Thames,Theft,34
Richmond upon Thames,Theft,28
Richmond upon Thames,Theft,25
Richmond upon Thames,Theft,18
Richmond upon Thames,Theft,18
Richmond upon Thames,Theft,96
Richmond upon Thames,Theft,100
Richmond upon Thames,Theft,115
Richmond upon Thames,Theft,111
Richmond upon Thames,Theft,116
Richmond upon Thames,Theft,140
Richmond upon Thames,Theft,126
Richmond upon Thames,Theft,128
Richmond upon Thames,Theft,104
Richmond upon Thames,Theft,113
Richmond upon Thames,Theft,141
Richmond upon Thames,Theft,102
Richmond upon Thames,Theft,108
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,12
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,13
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,21
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,11
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,12
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,19
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,13
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,24
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,14
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,14
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,16
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,24
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,0
Richmond upon Thames,Theft,20
Richmond upon Thames,Theft,30
Richmond upon Thames,Theft,27
Richmond upon Thames,Theft,36
Richmond upon Thames,Theft,36
Richmond upon Thames,Theft,39
Richmond upon Thames,Theft,63
Richmond upon Thames,Theft,54
Richmond upon Thames,Theft,45
Richmond upon Thames,Theft,40
Richmond upon Thames,Theft,41
Richmond upon Thames,Theft,48
Richmond upon Thames,Theft,34
Richmond upon Thames,Theft,53
Richmond upon Thames,Theft,20
Richmond upon Thames,Theft,16
Richmond upon Thames,Theft,30
Richmond upon Thames,Theft,31
Richmond upon Thames,Theft,41
Richmond upon Thames,Theft,86
Richmond upon Thames,Theft,62
Richmond upon Thames,Theft,74
Richmond upon Thames,Theft,86
Richmond upon Thames,Theft,91
Richmond upon Thames,Theft,66
Richmond upon Thames,Theft,56
Richmond upon Thames,Theft,29
Richmond upon Thames,Theft,88
Richmond upon Thames,Theft,72
Richmond upon Thames,Theft,83
Richmond upon Thames,Theft,100
Richmond upon Thames,Theft,64
Richmond upon Thames,Theft,84
Richmond upon Thames,Theft,70
Richmond upon Thames,Theft,91
Richmond upon Thames,Theft,124
Richmond upon Thames,Theft,80
Richmond upon Thames,Theft,86
Richmond upon Thames,Theft,83
Richmond upon Thames,Theft,69
Richmond upon Thames,Theft,45
Richmond upon Thames,Theft,49
Richmond upon Thames,Theft,57
Richmond upon Thames,Theft,50
Richmond upon Thames,Theft,59
Richmond upon Thames,Theft,69
Richmond upon Thames,Theft,60
Richmond upon Thames,Theft,63
Richmond upon Thames,Theft,54
Richmond upon Thames,Theft,68
Richmond upon Thames,Theft,47
Richmond upon Thames,Theft,41
Richmond upon Thames,Theft,47
Richmond upon Thames,Violence,55
Richmond upon Thames,Violence,63
Richmond upon Thames,Violence,46
Richmond upon Thames,Violence,53
Richmond upon Thames,Violence,65
Richmond upon Thames,Violence,61
Richmond upon Thames,Violence,51
Richmond upon Thames,Violence,53
Richmond upon Thames,Violence,63
Richmond upon Thames,Violence,50
Richmond upon Thames,Violence,46
Richmond upon Thames,Violence,39
Richmond upon Thames,Violence,48
Richmond upon Thames,Violence,73
Richmond upon Thames,Violence,65
Richmond upon Thames,Violence,57
Richmond upon Thames,Violence,70
Richmond upon Thames,Violence,72
Richmond upon Thames,Violence,92
Richmond upon Thames,Violence,54
Richmond upon Thames,Violence,67
Richmond upon Thames,Violence,59
Richmond upon Thames,Violence,75
Richmond upon Thames,Violence,71
Richmond upon Thames,Violence,76
